user_id, segment_id, segment_name         , total_orders, completed_orders, bad_orders, cancellation_rate  , days_since_signup
U007163,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               280
U007164,          0, Low Frequency Users  ,          5.0,              2.0,        2.0, 0.4                ,               557
U007165,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               708
U007166,          0, Low Frequency Users  ,          5.0,              1.0,        3.0, 0.6                ,               238
U007167,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               806
U007168,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               706
U007169,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               453
U007170,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               431
U007171,          0, Low Frequency Users  ,          5.0,              1.0,        1.0, 0.2                ,               725
U007172,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               819
U007173,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               643
U007174,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               556
U007175,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               391
U007176,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               735
U007177,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               356
U007178,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               805
U007179,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               735
U007180,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               811
U007181,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               190
U007182,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               285
U007183,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               215
U007184,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               691
U007185,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               690
U007186,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               583
U007187,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               660
U007188,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               513
U007189,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               572
U007190,          0, Low Frequency Users  ,          6.0,              1.0,        2.0, 0.3333333333333333 ,               596
U007191,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               277
U007192,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               220
U007193,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               273
U007194,          0, Low Frequency Users  ,          4.0,              2.0,        1.0, 0.25               ,               179
U007195,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               468
U007196,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               195
